"number","title","pageid","namespace","length","touched"
"3865","Althea_Currier","8637628","","5099","20171101044818"
"3866","Barbara_Bedford_(actress)","8642974","","14606","20171130135056"
"3867","Vanessa_Lee_Chester","8644893","","6592","20171116032100"
"3868","Nina_Axelrod","8661950","","1757","20171108230434"
"3869","Margaret_Wright_(actress)","8663683","","1673","20171016141703"
"3870","Courtney_Halverson","8667792","","4311","20171123192953"
"3871","Patricia_Dane","8669551","","3882","20171017164741"
"3872","Beth_Fowler","8673790","","6591","20171027233120"
"3873","Dorothy_Collins","8678336","","10297","20171025233445"
"3874","Marilyn_Buferd","8679819","","3750","20171204232906"
"3875","Nicki_Micheaux","8686137","","5460","20171023213511"
"3876","Octavia_Spencer","8694199","","27084","20171129102239"
"3877","Lurene_Tuttle","8697680","","22770","20171128093402"
"3878","Amy_O'Neill","8698164","","8694","20171017061555"
"3879","Caroline_Rose_Isenberg","8699877","","4681","20170812212944"
"3880","Eve_Gordon","8713094","","8471","20171016084140"
"3881","Sally_Eilers","8716684","","7171","20171128093402"
"3882","Lorri_Bagley","8717125","","4707","20171112140351"
"3883","Fay_Davis","8722164","","3271","20170908215941"
"3884","Sarah_Uriarte_Berry","8722305","","8518","20171027185042"
"3885","Aarthi_Agarwal","8725021","","10059","20171201042917"
"3886","Eunice_Cho","8728093","","1397","20171017095906"
"3887","Anna_Sten","8744610","","11299","20171209113635"
"3888","Sondra_Currie","8754215","","7419","20171017082657"
"3889","Ethel_Hall","8755791","","1546","20170512042936"
"3890","Joan_Tabor","8766672","","3123","20171128222144"
"3891","Mary_Davis_(actress)","8769518","","1856","20171017133222"
"3892","Lillian_Peacock","8770251","","1609","20171019044157"
"3893","Debbie_Weems","8774674","","4775","20171128222144"
"3894","Martha_Mattox","8774874","","2997","20171022205550"
"3895","Kate_French","8777075","","10758","20171016150900"
"3896","Felice_Schachter","8779476","","4607","20171128123244"
"3897","Leona_Hutton","8798585","","2364","20171114130426"
"3898","Femi_Emiola","8800626","","8434","20171119182932"
"3899","Melinda_Kinnaman","8811794","","4608","20171119134257"
"3900","Randee_Heller","8817199","","19485","20171029043006"
"3901","Sharon_Baird","8819481","","6607","20171119044723"
"3902","Doris_Rankin","8821805","","5531","20171017094330"
"3903","Lynn_Cohen","8826350","","3896","20171122164235"
"3904","Kathleen_Clifford","8826730","","5448","20171120162315"
"3905","Marie_Shotwell","8826923","","2646","20171128222144"
"3906","Elizabeth_Ashley","8829594","","14606","20171025163605"
"3907","Pat_Musick","8839083","","5570","20171121233244"
"3908","Ethel_Teare","8839912","","2225","20171201152918"
"3909","Emily_Skinner","8845975","","16848","20171119192353"
"3910","Lynn_Davis_(singer)","8851448","","19458","20171114231119"
"3911","Pauline_Curley","8856955","","6499","20171128222144"
"3912","Julie_Piekarski","8862286","","4147","20171109151101"
"3913","Rebecca_Corry","8864812","","3329","20171211062535"
"3914","Lea_Moreno_Young","8869017","","3250","20171028005427"
"3915","Rebecca_Broussard","8876287","","2041","20171106201311"
"3916","Ruth_Royce","8891948","","2686","20171206183006"
"3917","Brooklyn_Decker","8898606","","15288","20171207213152"
"3918","Emily_Schulman","8900118","","4033","20171023184058"
"3919","Laura_Harring","8912222","","21558","20171211180904"
"3920","Diana_Miller","8913641","","3207","20171016144344"
"3921","Jeanette_Loff","8927248","","18850","20171123035647"
"3922","Dorothy_Phillips","8929900","","7206","20171128222145"
"3923","Heidi_Lenhart","8931817","","5510","20171120173634"
"3924","Amanda_Green","8934831","","10566","20171017083917"
"3925","Tessa_Ludwick","8945570","","9869","20171204183210"
"3926","Allene_Ray","8953270","","3214","20171101113058"
"3927","Blanche_Mehaffey","8957974","","3922","20171118002453"
"3928","Marietta_Marich","8965327","","3328","20171017063520"
"3929","Louise_Latham","8969907","","5840","20171127162351"
"3930","Lydia_Yeamans_Titus","9003118","","16648","20171211175004"
"3931","Carol_Forman","9026756","","1088","20171119152611"
"3932","Felicia_Montealegre","9031506","","4034","20171128212302"
"3933","Marguerite_Namara","9032417","","12391","20171119163925"
"3934","Julia_Sanderson","9042885","","7913","20171017131953"
"3935","Regina_Carrol","9044425","","3065","20171016142109"
"3936","Sue_Randall","9048042","","11216","20171122045805"
"3937","Jane_Winton","9055612","","4717","20171118210644"
"3938","Alice_Ripley","9056283","","13193","20171030033626"
"3939","Brittany_Curran","9058419","","8143","20171110190457"
"3940","Cynthia_Daniel","9059021","","5078","20171126202159"
"3941","Helen_Lindroth","9059115","","3112","20171017165754"
"3942","Milla_Davenport","9077128","","3538","20171129024735"
"3943","Joan_Croydon","9077598","","3475","20171028025033"
"3944","Shareeka_Epps","9079744","","6098","20171211071352"
"3945","Jane_Bryan","9082177","","4299","20171115063555"
"3946","Tram-Anh_Tran","9085472","","1528","20171018035818"
"3947","Betsy_Russell","9092718","","11370","20171112220103"
"3948","Rhea_Haines","9093199","","2762","20171017141254"
"3949","Phyllis_Povah","9106643","","2562","20171028021823"
"3950","Viola_Barry","9107897","","4690","20171128222150"
"3951","Lisa_Gerritsen","9109321","","6895","20171204135225"
"3952","Minta_Durfee","9111572","","6679","20171128222150"
"3953","Caroline_Aaron","9112294","","10317","20171206151012"
"3954","Shelby_Young","9120304","","10341","20171211125439"
"3955","Gail_Patrick","9121774","","44505","20171202041350"
"3956","Ariana_Savalas","9125294","","12681","20171211075150"
"3957","Irene_Dalton","9127977","","2028","20171017164551"
"3958","Cecilia_Hart","9135927","","5859","20171027234820"
"3959","Francie_Swift","9136400","","6498","20171101030316"
"3960","Gina_Carano","9140525","","39448","20171211020419"
"3961","Veda_Ann_Borg","9177785","","6155","20171128222150"
"3962","Jessica_Stroup","9178092","","9103","20171211083657"
"3963","Cleo_Madison","9188344","","14417","20171116211301"
"3964","Caroline_Lagerfelt","9194145","","12717","20171028002624"
"3965","Blanche_Whiffen","9198187","","2768","20171016173905"
"3966","Charlotte_Walker","9209246","","7668","20171129051414"
"3967","Kaitlin_Cullum","9212132","","2770","20171129082739"
"3968","Mae_Middleton","9214283","","398","20171205050734"
"3969","Angela_Sarafyan","9221218","","8686","20171206034527"
"3970","Rebecca_Weintraub","9230834","","1483","20171118205532"
"3971","June_Elvidge","9233716","","3265","20171201205546"
"3972","Benay_Venuta","9236221","","5574","20171030054003"
"3973","Kay_Hammond_(American_actress)","9241760","","1513","20171129051414"
"3974","Clarine_Harp","9242535","","6398","20171017102911"
"3975","Cynthia_McWilliams","9258915","","5028","20171031183340"
"3976","Bella_Thorne","9271515","","47904","20171209190859"
"3977","Louise_Carver","9272078","","3312","20171129051414"
"3978","Madelyn_Clare","9283726","","1314","20171129051414"
"3979","Hilary_Duff","9287211","","104286","20171210074310"
"3980","Marita_Geraghty","9293433","","4313","20171028035059"
"3981","Brittany_Ashton_Holmes","9315051","","1919","20171117021648"
"3982","Gia_Mantegna","9315081","","6757","20171117014253"
"3983","Lori_Heuring","9323876","","3002","20171016085604"
"3984","Patricia_Wright_(actress)","9329140","","1726","20171117040145"
"3985","Bitsie_Tulloch","9329167","","13535","20171112114523"
"3986","Ann_Christy","9329375","","5462","20171211174802"
"3987","Ann_Codee","9335357","","4146","20171119175923"
"3988","Anna_Kashfi","9336703","","11449","20171129051414"
"3989","Olive_Tell","9349638","","4958","20171129051414"
"3990","Vanessa_Lee_Evigan","9358441","","4982","20171211052306"
"3991","Luana_Walters","9367319","","5447","20171023181521"
"3992","Damita_Jo_DeBlanc","9368753","","6712","20171208010735"
"3993","Toni_Naples","9388022","","1866","20171027111956"
"3994","Vaneza_Pitynski","9390375","","3090","20171026205709"
"3995","Lucile_Gleason","9390786","","5924","20171115150440"
"3996","Lauren_Powers","9403521","","5552","20171201121646"
"3997","Marla_English","9404523","","3860","20171017084934"
"3998","Gloria_Castillo","9406115","","5534","20171113234238"
"3999","Greta_Meyer","9408541","","2954","20170727214834"
"4000","Tara_Lynne_Barr","9412910","","7237","20171112140352"
"4001","Jesse_Draper","9418226","","5093","20171020210617"
"4002","Sarah_Steele","9424744","","5944","20171111005358"
"4003","Yola_d'Avril","9434379","","2956","20171008143217"
"4004","Fay_Holderness","9466628","","6090","20171129051445"
"4005","Lynn_Collins","9481437","","13699","20171016071105"
"4006","Krista_Errickson","9482602","","6186","20171116162952"
"4007","Sally_Crute","9485615","","3169","20171017141625"
"4008","Dagmar_Dahlgren","9488236","","4300","20171017092345"
"4009","Vanessa_Zima","9491427","","5222","20171016093206"
"4010","Mabel_Julienne_Scott","9502842","","5061","20171024182219"
"4011","Camille_Anderson","9504149","","2823","20171016145246"
"4012","Faune_A._Chambers","9505536","","5112","20171016080042"
"4013","Charlotte_Merriam","9507462","","5013","20171119162517"
"4014","Kellee_Stewart","9519247","","6917","20171017125842"
"4015","Edna_Hibbard","9521235","","3974","20171028014620"
"4016","Haley_Bennett","9522561","","14283","20171211225203"
"4017","Natalie_Joyce","9526549","","3107","20171022214218"
"4018","Fanny_Cogan","9543570","","1217","20171016065854"
"4019","Claudia_Shear","9545065","","10810","20171022183949"
"4020","Alice_Howell","9545785","","3593","20171130200138"
"4021","Ruth_McDevitt","9554168","","8917","20171129051445"
"4022","Andrea_Bogart","9566048","","6473","20171110083349"
"4023","Bailee_Madison","9576863","","20323","20171211181248"
"4024","Deedee_Magno_Hall","9579274","","7977","20171208212400"
"4025","Ginny_Simms","9582849","","12412","20171129051445"
"4026","Laura_Osnes","9586681","","34143","20171120064152"
"4027","Thelma_Parr","9595451","","1532","20171017155757"
"4028","Majel_Coleman","9609566","","5484","20171019193410"
"4029","Annie_Wersching","9614743","","9879","20171209200130"
"4030","Sally_Long","9614972","","4018","20171017141723"
"4031","Kathryn_Minner","9616289","","5279","20171129051500"
"4032","Debrah_Kalman","9617419","","1021","20171017120424"
"4033","Janet_Blair","9619211","","16443","20171112140352"
"4034","Margarita_Sierra","9624301","","3524","20171129051500"
"4035","Ruth_Taylor_(actress)","9629417","","3808","20171129051500"
"4036","Erin_Dean","9631099","","1728","20171109020710"
"4037","Jessica_Wesson","9632342","","2388","20171017091239"
"4038","Leigh_Ann_Orsi","9632377","","2901","20171017124655"
"4039","Alexa_Kenin","9635986","","6488","20171115075107"
"4040","Anna_Cora_Mowatt","9640377","","8518","20171204173340"
"4041","Elsa_Benham","9648405","","2036","20171112140352"
"4042","Claire_Coffee","9651930","","6422","20171208014632"
"4043","Joan_Lowell","9652716","","6782","20171127185217"
"4044","Mariclare_Costello","9663278","","2981","20171028025208"
"4045","Madlaine_Traverse","9672933","","4875","20171017163352"
"4046","Erica_Shaffer","9673272","","6952","20171119175401"
"4047","Jamie_Marchi","9674391","","56839","20171114171841"
"4048","Renee_Humphrey","9677953","","3910","20171114021416"
"4049","Dorothy_Young","9700238","","3920","20171016145247"
"4050","Bianca_Ferguson","9710325","","1370","20171210144908"
"4051","Mamo_Clark","9711003","","4744","20171016073609"
"4052","Juliet_Cesario","9722338","","4722","20171017125341"
"4053","Courtney_Ford","9722724","","7979","20171212012330"
"4054","Florence_Oberle","9734885","","2523","20171017120235"
"4055","Audrey_Chapman","9737470","","2255","20171017090727"
"4056","Lauren_Mayhew","9741361","","7250","20171120051345"
"4057","Carla_Laemmle","9745753","","7788","20171209192134"
"4058","Brina_Palencia","9754551","","37839","20171115212523"
"4059","Victoria_Mallory","9759329","","7017","20171018131252"
"4060","Kathryn_Carver","9771965","","2352","20171101164637"
"4061","Sarah_Foret","9782228","","2057","20171017165419"
"4062","Britta_Phillips","9785341","","12387","20171127060800"
"4063","Jean_Hale","9786072","","3384","20171123131033"
"4064","Isabel_Withers","9793159","","3759","20171017123718"
"4065","Brandy_Burre","9804862","","1658","20171017091645"
"4066","Katherine_DeMille","9807626","","6283","20171207034907"
"4067","Susan_Batson","9822481","","4999","20171112140352"
"4068","Lisa_Lindgren_(American_actress)","9830083","","1251","20171017132630"
"4069","Andrea_Baker","9831373","","7206","20171116072207"
"4070","Barbara_Baxley","9837200","","5218","20171210064408"
"4071","J._Smith-Cameron","9838130","","12846","20171207075518"
"4072","Alwina_Valleria","9842590","","1912","20171010235727"
"4073","Marie_van_Zandt","9843119","","3942","20171021031957"
"4074","Maddie_Corman","9849840","","8577","20171031054310"
"4075","Lillian_Albertson","9850859","","2279","20171112140352"
"4076","Erinn_Hayes","9868251","","12360","20171204000048"
"4077","Diane_Ellis","9874279","","3382","20171017121416"
"4078","Joyce_Coad","9874600","","5162","20171129115703"
"4079","Sally_Starr_(actress)","9878096","","2123","20171028022613"
"4080","Adamae_Vaughn","9893651","","4572","20171017085305"
"4081","Nadia_Turner","9896382","","6816","20171126191442"
"4082","Sally_Phipps","9918944","","6966","20171022213415"
"4083","Justine_Johnstone","9924575","","4162","20171116081112"
"4084","Justine_Johnston","9930882","","2995","20171028025734"
"4085","Iris_Stuart","9936670","","3237","20171026145125"
"4086","Sonia_Karlov","9960326","","4914","20171017163816"
"4087","Rebekah_Kochan","9967860","","3660","20171112140352"
"4088","Virginia_Capers","9997178","","7995","20171203154430"
"4089","Rita_Carewe","10015867","","4135","20171017141744"
"4090","Aliza_Gur","10016076","","5361","20171207063320"
"4091","Jasmine_Ann_Allen","10018291","","2651","20171017121218"
"4092","Yaani_King","10019528","","6362","20171022142727"
"4093","Janis_Hansen_(manager)","10021043","","4626","20171013223203"
"4094","Pepper_Binkley","10026206","","2881","20171112140352"
"4095","Winnie_Lightner","10027381","","6308","20171129115703"
"4096","Tracey_Needham","10027857","","5076","20171126122116"
"4097","Melissa_Rauch","10030613","","15733","20171210182118"
"4098","Gladys_McConnell","10036693","","5124","20171129115703"
"4099","AnnaLynne_McCord","10046756","","21124","20171119193559"
"4100","Tyler_Kain","10047123","","1319","20171017162612"
"4101","Connie_Champagne","10059312","","10716","20171020180803"
"4102","Charlyne_Yi","10064003","","12009","20171207152351"
"4103","June_Martel","10069480","","3979","20171017131754"
"4104","Lisa_Kirk","10070358","","10233","20171126121933"
"4105","Lanna_Saunders","10083245","","2220","20171028030347"
"4106","Kat_Cressida","10088059","","8192","20171121201418"
"4107","Betsy_Brantley","10088880","","3777","20171209152345"
"4108","India_Scandrick","10091118","","1601","20171017121739"
"4109","Lee_Garlington","10099652","","8342","20171203004045"
"4110","Elvia_Allman","10102782","","8539","20171126190607"
"4111","Terri_Conn","10112624","","5856","20171204185023"
"4112","Darby_Stanchfield","10123192","","13056","20171128013145"
"4113","Mary_Sinclair","10142994","","9113","20171017085107"
"4114","Sarah_Jones_(screen_actress)","10144669","","5870","20171206121424"
"4115","Shannon_Woodward","10159232","","8986","20171129125942"
"4116","Nina_Quartero","10160902","","3279","20171026035743"
"4117","Rachel_Specter","10171411","","4617","20171116074245"
"4118","Linda_Watkins","10198365","","6055","20171019111808"
"4119","Anne_Judson-Yager","10275423","","2163","20171016082440"
"4120","Nikki_SooHoo","10282107","","3620","20171016105203"
"4121","Pat_Welsh_(actress)","10291395","","2650","20171125163955"
"4122","Laura_Marano","10291466","","34123","20171130062912"
"4123","Jeramie_Rain","10292039","","6760","20171017123159"
"4124","Julianne_Hough","10292841","","51615","20171202130654"
"4125","Dorothy_Short","10316407","","2958","20171129115714"
"4126","Lillian_Miles","10316692","","2863","20171208051657"
"4127","Vonda_Phelps","10325061","","5288","20171017162751"
"4128","Virginia_Marshall","10329511","","4257","20171017164405"
"4129","Tatum_Adair","10335251","","924","20171121135955"
"4130","Edith_Storey","10345205","","3932","20171129115714"
"4131","Marjorie_Montgomery","10346754","","4669","20171017164619"
"4132","Jackie_Hoffman","10351914","","8721","20171203033050"
"4133","Dorothy_Gould","10353957","","1811","20170324174428"
"4134","Mae_Laborde","10366465","","4114","20171016143144"
"4135","Fritzi_Fern","10370428","","1886","20170903232725"
"4136","Eileen_Stevens","10393125","","5666","20171017101057"
"4137","Katherine_Corri_Harris","10407897","","3104","20171129115714"
"4138","Irene_Fenwick","10408143","","2911","20171129115714"
"4139","Alice_Esty_(soprano)","10417856","","3253","20171119145939"
"4140","Phyllis_Somerville","10426158","","8903","20171205222009"
"4141","Paige_Hurd","10446517","","4760","20171105125535"
"4142","Elizabeth_Wilson","10458273","","12150","20171210012047"
"4143","Roz_Ryan","10470579","","5739","20171028025343"
"4144","Dee_Hartford","10477047","","4453","20171017121149"
"4145","Eden_Hartford","10477117","","2587","20171201001307"
"4146","Elizabeth_Alda","10498425","","1968","20171112140352"
"4147","Nancy_Dow","10498822","","4765","20171017164038"
"4148","Barbara_Montgomery","10505442","","5925","20171028020502"
"4149","Lauren_Cohan","10531315","","17391","20171209000228"
"4150","Dorothy_Abbott","10535607","","6093","20171116190246"
"4151","Gypsy_Abbott","10540787","","3793","20171119084115"
"4152","Alex_Meneses","10545516","","4584","20171113072307"
"4153","Anne_Howard_(actress)","10554188","","2267","20171017091827"
"4154","Aileen_Quinn","10559895","","8740","20171209103017"
"4155","Beth_Riesgraf","10560315","","6712","20171110192801"
"4156","Lisa_Waltz","10580776","","7539","20171017085122"
"4157","Judith_Lowry","10587226","","8848","20171129182511"
"4158","Myra_Kinch","10597610","","5198","20170904052730"
"4159","Jennifer_Elise_Cox","10599878","","15416","20171210181628"
"4160","Sarah_Roemer","10605405","","8192","20171130163638"
"4161","Harriet_Hoctor","10618947","","6880","20171129182511"
"4162","Bonnie_MacBird","10619170","","3228","20171017091708"
"4163","Jean_Howard","10622635","","3050","20171129182511"
"4164","Gloria_Fonda","10643702","","1833","20171017120446"
"4165","Kipp_Hamilton","10644214","","11274","20171201022335"
"4166","Kerry_Noonan","10648124","","2768","20171017131255"
"4167","Vanessa_Marano","10658304","","10057","20171129042106"
"4168","Marley_McClean","10661622","","926","20171017142641"
"4169","Joan_Whitney_Kramer","10666300","","3948","20171204163445"
"4170","Kia_Goodwin","10673374","","2616","20171017131140"
"4171","Harley_Quinn_Smith","10678193","","5078","20171118112057"
"4172","Violet_Wilkey","10684748","","3724","20171129182511"
"4173","Tala_Birell","10687309","","7502","20171208212350"
"4174","Elaine_Shore","10689743","","3145","20171017103737"
"4175","Noureen_DeWulf","10720506","","10892","20171121202944"
"4176","Fay_Tincher","10727642","","6248","20171119182138"
"4177","Katie_Lucas","10771032","","2913","20171201231220"
"4178","Helen_Trix","10774816","","2909","20171129182511"
"4179","Zelda_Sears","10778098","","7153","20171025162358"
"4180","Miriam_Seegar","10780295","","4337","20171209180136"
"4181","Amber_Heard","10784468","","41282","20171210192147"
"4182","Jean_Bruce_Scott","10824611","","3197","20171020190357"
"4183","Pam_Potillo","10826550","","2804","20171028025510"
"4184","Doris_Singleton","10837128","","9779","20171210151929"
"4185","Jolene_Purdy","10846092","","4431","20171023164224"
"4186","China_Shavers","10856913","","3786","20171016075713"
"4187","Kristin_Bauer_van_Straten","10871046","","13649","20171017165327"
"4188","Whitney_Dylan","10871569","","2811","20171017155719"
"4189","Jan_Hoag","10874538","","2049","20171121170805"
"4190","Viola_Richard","10885551","","1083","20171017091444"
"4191","Maia_Brewton","10935700","","3590","20171124190308"
"4192","Mary_Kate_Schellhardt","10936910","","3202","20171016093435"
"4193","Carole_Ita_White","10944164","","6107","20171023113730"
"4194","Pauline_Lord","10950549","","4542","20171026145316"
"4195","Crystal_Allen","10950839","","4864","20171119163117"
"4196","Kathryn_Card","10951552","","6599","20171207054515"
"4197","Michelle_Pierce","10952929","","2437","20171017071459"
"4198","Marisa_Ryan","10953395","","3707","20171210115303"
"4199","Lea_Michele","10953971","","68680","20171212140317"
"4200","Gina_Hecht","10984234","","5359","20171016074431"
"4201","Savannah_Stehlin","10994223","","3878","20171017093000"
"4202","Liza_Lapira","10994728","","9611","20171104222421"
"4203","Barbara_Lang_(film_actress)","11001522","","5349","20171026044658"
"4204","Jill_Dennett","11013220","","4241","20171208032848"
"4205","Gloria_Foy","11025056","","6988","20171017121659"
"4206","Cassie_Scerbo","11036184","","14442","20171211051442"
"4207","Barbara_Colby","11036403","","6831","20171129182516"
"4208","Teri_McMinn","11045716","","3693","20171024024648"
"4209","Julia_Bruns","11053785","","7037","20171017125909"
"4210","Rosemarie_Bowe","11053943","","12641","20171112140358"
"4211","Elaine_Stewart","11057059","","6019","20171119165243"
"4212","Saoirse_Ronan","11061022","","48273","20171212145119"
"4213","Adelle_Lutz","11061446","","10090","20171127144007"
"4214","Adair_Tishler","11062654","","5396","20171207201210"
"4215","Margaret_Ehrlich","11065044","","3477","20170903070432"
"4216","Paula_Stone","11079755","","6687","20171026004056"
"4217","Ginger_Prince","11079981","","3307","20171106110911"
"4218","Josie_Loren","11086621","","7104","20171210143628"
"4219","Charmion","11091855","","3552","20171017092807"
"4220","Galina_Kopernak","11094890","","7245","20171114091608"
"4221","Rusty_Schwimmer","11102613","","3713","20171205192136"
"4222","Eva_Condon","11113372","","4809","20171028171622"
"4223","Molly_Orr","11121181","","3900","20171020184400"
"4224","Lyndon_Smith","11130723","","3975","20171110192902"
"4225","Indus_Arthur","11137476","","4545","20171124172458"
"4226","Carroll_Borland","11159664","","3757","20171211151421"
"4227","Peggy_Pope","11161051","","2472","20171028040229"
"4228","Peggy_Dolan","11165077","","4384","20170903070411"
"4229","Annie_Wood","11173252","","4964","20171017061725"
"4230","Jackie_Swanson","11177431","","6211","20171108181525"
"4231","Madeline_Carroll","11178187","","5312","20171114221851"
"4232","Amanda_Loncar","11197958","","3416","20171124063117"
"4233","Barbra_Fuller","11200375","","5159","20171125173752"
"4234","Maryann_Plunkett","11207684","","10030","20171017132503"
"4235","Elaine_Kao","11210293","","6487","20171125212848"
"4236","Meghan_Markle","11214029","","48026","20171212143453"
"4237","Paris_Hilton","11217925","","140447","20171206070222"
"4238","Edith_Barrett","11222545","","3549","20171212012919"
"4239","Clara_Whipple","11225042","","36828","20171207174236"
"4240","Gail_Kane","11234318","","12450","20171104180617"
"4241","Katie_Volding","11256852","","3244","20171016091337"
"4242","Anna_Slotky","11258194","","3796","20171024161028"
"4243","Hilary_Momberger","11261827","","1189","20171011025835"
"4244","Linda_Ercoli","11262467","","2027","20171017130203"
"4245","Takayo_Fischer","11267438","","5652","20171031193934"
"4246","Lauren_Kennedy","11268814","","11783","20171205080038"
"4247","Celeste_Thorson","11273573","","14579","20171017095418"
"4248","Meta_Golding","11288718","","5884","20171016084802"
"4249","Doris_Packer","11307679","","6858","20171018001816"
"4250","Velia_Martínez","11311503","","2954","20171114202309"
"4251","Madison_Davenport","11312700","","8315","20171104144601"
"4252","Gertrude_Bryan","11316484","","9731","20171017121203"
"4253","Sarah_Thyre","11319336","","2525","20171017153916"
"4254","Toni_Trucks","11321341","","6811","20171126115825"
"4255","Chloe_Bridges","11321349","","8736","20171212151844"
"4256","Lillian_Herlein","11322151","","3238","20170618233318"
"4257","Emily_Rose_(actress)","11329724","","8796","20171103223028"
"4258","Emily_Stevens_(actress)","11331244","","15537","20171028020257"
"4259","Ida_Conquest","11339077","","6749","20171021231943"
"4260","Venus_DeMilo","11344218","","5283","20171017162236"
"4261","May_Kitson","11350276","","3371","20171017134118"
"4262","Lisa_O'Hare","11352570","","6334","20171106220445"
"4263","Peggy_Bernier","11361063","","6828","20171017135221"
"4264","Reiko_Sato","11361840","","3507","20171208063248"
"4265","Tess_Gardella","11363242","","4195","20171130021711"
"4266","Anne_Gerety","11367025","","1796","20171017092027"
"4267","Bessie_Toner","11375928","","4051","20171212144539"
"4268","Laura_Nelson_Hall","11381468","","10721","20171026003938"
"4269","Erin_Cardillo","11386525","","5785","20171102131134"
"4270","Adele_Blood","11398793","","6436","20171016074044"
"4271","Mamie_Gummer","11407709","","15436","20171211030713"
"4272","Patricia_Dunn_(actress)","11414681","","1746","20171017143148"
"4273","Larri_Thomas","11419228","","6229","20171017164854"
"4274","Hazel_Dawn","11426284","","12167","20171025214358"
"4275","Barbara_Lyon","11439707","","4062","20171126032204"
"4276","Ruth_Hiatt","11461368","","5667","20171121142351"
"4277","Teresa_Maxwell-Conover","11477969","","9575","20171017162148"
"4278","Jenny_McCarthy","11494260","","60340","20171124082305"
"4279","Aline_Towne","11500649","","2162","20171017085515"
"4280","Alice_Drummond","11503795","","11710","20171211232533"
"4281","Dorothy_Lee_(actress)","11508307","","3586","20171130021713"
"4282","Hinda_Wausau","11520722","","3718","20171020172552"
"4283","Randi_Brooks","11540378","","4444","20171205023153"
"4284","Francia_Raisa","11546799","","10697","20171204221232"
"4285","Teresa_Ganzel","11548771","","6502","20171123182215"
"4286","Florence_Nash","11601206","","2909","20171028015651"
"4287","Kathryn_Adams_Doty","11610629","","8814","20171202012313"
"4288","Kira_Soltanovich","11632765","","1545","20171017132244"
"4289","Kate_Hodge","11638569","","9495","20171024031830"
"4290","Preslaysa_Edwards","11644659","","1122","20171017142015"
"4291","Betsy_von_Furstenberg","11651662","","12952","20171210004228"
"4292","Hope_Holiday","11660057","","7731","20171208190250"
"4293","Genevieve_Tobin","11660179","","5414","20171130173654"
"4294","Tilly_Losch","11691625","","10689","20171115054636"
"4295","Adelle_August","11715152","","1924","20171112140358"
"4296","Kaitlin_Doubleday","11716041","","10840","20171210041440"
"4297","Brooke_Smith_(actress)","11720323","","12479","20171016072236"
"4298","Robin_Stille","11743031","","3862","20171130173654"
"4299","Nila_Mack","11745762","","5378","20171127224623"
"4300","Kathleen_Kirkham","11747339","","5981","20171026053948"
"4301","Marvel_Rea","11767009","","4758","20171130173710"
"4302","Roxana_McGowan","11784298","","2924","20171017140016"
"4303","Judy_Clark","11810867","","2158","20171108230617"
"4304","Margaret_Seddon","11811297","","2545","20171120234826"
"4305","Genesis_Rodriguez","11813284","","8124","20171128010209"
"4306","Susan_French","11827142","","3994","20171210225651"
"4307","Jaimie_Alexander","11850392","","16373","20171120025723"
"4308","Phyllis_Brooks","11863952","","8065","20171130173716"
"4309","Julia_Ling","11864800","","5981","20171113070200"
"4310","Joy_Bryant","11869973","","9349","20171201165711"
"4311","Joan_Weldon","11877536","","6565","20171110162454"
"4312","Dolores_Moran","11882313","","6357","20171123130205"
"4313","Zoe_Lister-Jones","11882702","","14949","20171211162143"
"4314","Pat_Barrington","11886306","","1852","20171019204315"
"4315","Anne_Wyndham","11894167","","900","20171017091404"
"4316","Heidi_Blickenstaff","11916165","","14855","20171204175918"
"4317","Ursaline_Bryant","11926181","","661","20171015062546"
"4318","Florence_Gilbert","11965119","","3324","20171112140358"
"4319","Mary_Bond_Davis","12009047","","2794","20171017132053"
"4320","Bambi_Monroe","12011448","","13266","20171211195546"
"4321","Mari_Blanchard","12053777","","8497","20171107110203"
"4322","Jonna_Lee_(actress)","12063517","","3908","20171116170931"
"4323","Deanna_Russo","12078177","","8741","20171210225501"
"4324","Tamara_De_Treaux","12083303","","2458","20171130204549"
"4325","Joy_Osmanski","12095536","","6563","20171207232844"
"4326","Dorothy_Burgess","12102404","","10577","20171210015701"
"4327","Joan_Banks","12106451","","9193","20171127192646"
"4328","Pamela_Baird","12115190","","2005","20171017132914"
"4329","Lori_Nelson","12124834","","11113","20171202174203"
"4330","Marilyn_Schreffler","12148544","","11278","20171127120318"
"4331","Myra_Hemmings","12153949","","7285","20171017135532"
"4332","Holly_Twyford","12166653","","6545","20171107173144"
"4333","Corri_English","12168918","","5391","20171016084418"
"4334","Gay_Autterson","12174483","","3581","20171017120626"
"4335","Lil_Mama","12174826","","24737","20171211202750"
"4336","Kimberly_Scott","12197142","","7790","20171027232126"
"4337","Jennifer_Landon","12204456","","6989","20171110060822"
"4338","Malvina_Longfellow","12208708","","8722","20171017165754"
"4339","Loni_Love","12229369","","10188","20171208042310"
"4340","Deirdre_Lenihan","12232808","","843","20171017121215"
"4341","Helen_Westley","12243752","","5358","20171114221133"
"4342","Jillian_Murray","12253981","","11628","20171130030918"
"4343","Jackie_Tohn","12257050","","9545","20171119115437"
"4344","Irene_Tsu","12257703","","11946","20171115205119"
"4345","Esther_Walker","12259031","","2388","20171202031943"
"4346","Chelsea_Kane","12270854","","13901","20171119150030"
